"theta","BDX14914","BDX14917","BDX14918","BDX14920","BDX14921","BDX14922","BDX14924","BDX14925","BDX14926","BDX15030","BDX15031","BDX15032","BDX15033","BDX15034","BDX15035","BDX15036","BDX15037","BDX15038","BDX15040","BDX15041","BDX15042","BDX15043","BDX15044","BDX15045","BDX15053","BDX15054","BDX15445","BDX15446","BDX15448","BDX15449","BDX15450","BDX15451","BDX15452","BDX15453","BDX15457","BDX15461","BDX15464","BDX15465","BDX15466","BDX15468","BDX15473","BDX15640","BDX15641","BDX15643","BDX15644","BDX15647","BDX15649","BDX15651","BDX15652","BDX15653","BDX15654","BDX15659","BDX15660","BDX15661","BDX15662","BDX15663","BDX15664","BDX15665","BDX15666","BDX15668","BDX15669","BDX15671","BDX15673","BDX15674","BDX15675","BDX15676","BDX15679","BDX15680","BDX16441","BDX16443","BDX16444","BDX16445","BDX16446","BDX16447","BDX16449","BDX16451","BDX16452","BDX16453","BDX17428","BDX17429","BDX17430","BDX17431","BDX17432","BDX17433","BDX17434","BDX17435","BDX22203"
6.88,15.7660328998327,104.247259446433,148.62477121057,184.168722093804,81.2665191782799,160.727170149599,28.0988238507753,248.235568771584,163.514998009947,162.591514374839,78.2464652704602,183.912119325534,188.062831971835,79.558921050857,94.2891720981006,220.330767743437,87.0135769049666,144.257074977503,100.220536556083,152.823620460859,25.8878160422255,74.6141008245322,197.44427271395,23.6235961694174,79.0753120353493,93.601511766743,218.392468404089,52.2136173706031,156.768866138662,112.089308317239,262.064513806121,121.492492498382,88.6991998707163,112.299381107792,98.1176228241247,0.292551593181997,93.7489534737542,114.096532854955,150.299601249073,176.53949298411,166.977963422666,43.5194550855676,0,103.771384056701,119.652006647741,117.937584153855,84.3483021466391,187.144003752534,139.866634237336,113.782117977093,153.857834021648,121.090009634443,68.6756022763348,133.324939858471,75.7402441138365,164.47524577352,67.8447735476566,19.5414683376566,102.131525909333,127.232983321612,59.435092096759,193.361843509903,258.183869515804,210.027094370219,161.093540981337,208.310949102231,257.259263732849,278.571243862362,123.272294374146,231.957844449863,171.492686618932,158.546541669364,164.922902699556,220.105283920959,228.574388143141,12.1144786913574,96.5906186794273,125.646095947341,158.957472084493,62.3393571306879,138.249511653417,124.492787935316,3.48613366695008,91.7085362663456,46.2626171923603,87.7667422360319,55.0012804696662
6.9,95.0542066454946,231.64347396494,102.181337793366,273.150044571288,59.0825868893317,125.577626175235,117.166815482784,226.066696041396,144.757658883916,200.681521225928,109.867319937322,172.594928579078,145.578632550072,41.0079745031026,134.816011375375,198.765056161826,105.794328845453,173.134512726055,232.039485462788,161.068010984298,57.3895583490093,67.8643131583003,188.278546072609,220.497711777527,146.536641425657,64.146563141041,209.766525152803,13.2963506596889,79.0378009489368,147.497841947252,264.622835072161,161.454339143394,136.941206856527,88.8954238239576,91.9852823762585,59.231823913874,151.50423252372,121.339618160227,105.029246157298,207.939120342229,131.663543194028,96.3372285584073,111.351599569632,120.178673743767,158.611015538056,146.409586988761,124.450594737917,163.267493378833,128.729360158546,111.4976572722,150.042817094472,64.4601682505927,52.185044924011,152.336325715752,82.2851054872835,175.667480565262,131.565504635211,19.2258859794201,84.4043563971318,152.251978436383,43.5993331090667,226.0346409852,257.622314243916,192.377092664939,80.1486125637948,238.045541240503,269.761067915254,263.244215833337,155.7998238071,197.215932773685,186.788140947901,171.730247244198,220.39643453593,189.105883510792,276.900015862548,72.7926469460699,94.6912670226347,142.998208367983,124.544846847445,94.8813784025315,175.701835340224,153.632673025747,22.3677342253795,129.454583251998,54.8733847799103,94.5499784318145,68.6703792480866
6.92,158.670713857318,250.355258772052,118.342539945997,258.572165407477,44.9196978771679,148.563219450755,147.424475951052,262.783008921071,112.677023297204,196.611178493476,184.891380788587,44.0480094438299,74.1021479735291,52.155070792217,128.693567048525,167.300907312372,127.868515873899,180.81951897065,233.491364427971,118.597775084058,77.3614453834489,61.4682968513862,208.162995562775,295.000605036132,200.796098802594,76.9360838570019,205.935883978401,18.2516854696969,101.178405897548,180.518316969016,225.710825066003,142.874209889394,140.756564796962,113.009105701655,123.933764650913,71.0844466767121,142.418554277771,140.256770211104,141.938952148705,146.208490985778,93.7956078489069,100.04059211,167.953271422499,114.823432826098,206.985324483499,140.713117506783,116.27230933322,142.260639256288,94.5814026160651,82.6210471219865,112.210433609265,30.0874017311226,33.1255418002238,139.399144364476,169.2900800255,186.319060817452,182.720829838823,17.9428348381998,97.4516684271011,153.688435059088,36.2584722454276,209.318872036395,220.787183962691,162.085772064325,22.4147322859699,232.946057713169,191.191682915081,241.049691551703,203.30875148394,152.920802031994,125.400897046986,178.375214083722,236.606185180779,228.860905495599,302.395606134681,95.7224118747426,126.198816884222,224.74797721209,74.4163140656719,134.961657987868,96.508721651915,134.515575524083,69.2762149881455,175.691596307973,95.7900577974224,68.2456610326908,58.8676004638883
6.94,126.110653941632,158.469550712736,142.492855915947,160.48468829348,80.9859421932442,174.299937699259,76.8691872969239,302.997387326994,94.1647879044531,149.117378092888,228.361123444473,0,24.9395803492298,89.2469302258314,91.6801584280174,145.050373950682,129.334141716261,169.678962949641,153.434495613735,132.548625733836,48.7562591893829,45.0968519179942,217.983825541051,214.512141090999,192.42774246796,116.800537424177,197.711055643146,57.1686992275063,198.862376790951,127.033496578338,128.878106401299,87.3852627031911,95.8272315039503,104.369264890873,96.4114798727642,104.997374607593,132.598498071942,148.850352409208,192.521224878586,157.577490267366,68.4202506572155,63.1104058439814,117.680000108578,99.0449255039648,188.69972288923,112.108891995354,101.31158787422,140.926100530085,71.0456644829628,47.366714338511,88.2488129007143,0.834843806695972,9.85567961241304,86.2651891882588,156.719659001174,204.764200383869,158.377915592477,11.7218685965072,131.206403593896,140.356097502006,56.9651062732892,189.218040723574,181.131438096591,129.740660689849,40.3587437755759,185.547139855455,160.714895833641,212.04908555881,215.048380277474,139.775485461892,137.250078698159,158.832390276925,223.962028249696,213.234226693567,298.843905910308,63.8018212173474,145.050922063165,277.961620646697,57.203379520688,137.882192012084,41.7866555755054,88.2849902089056,91.1686257008787,185.742462595498,108.5442264925,17.5506502848393,85.6174519358738
6.96,30.7520671403117,127.404102968425,80.5034617205492,143.541540892406,83.8953984750415,123.193168760464,38.1086837163439,243.918426761345,128.556258891754,68.374208663542,189.740474062022,0,59.2256387240977,86.5878987211954,82.0461454392189,145.310747491892,110.791997493163,155.200761741927,159.541054868848,190.017680466452,32.7460706377788,74.3826969091197,185.192761712077,189.799772962036,138.727625718252,130.747825695008,181.522316659336,82.1771890515074,208.735374140482,44.6583726219778,67.2120388870771,65.6370539159298,58.5056216867242,72.8899798954662,26.0584167978714,156.643217476202,126.005112719996,128.66218081504,195.517059211817,195.585185238104,8.60529982863227,72.2670083734565,38.8753262233886,107.134305852184,126.623964080806,108.704250330808,102.278593159768,116.933693499494,75.1794818465578,55.5165168381882,94.3693394851043,30.0405055215433,1.96807425493807,43.2948344859133,67.8929568254644,231.906998560754,85.3367583822401,10.19136249452,141.551007038298,122.316564097303,86.657214586543,163.121987849318,197.714720808625,122.440391499455,87.1529750507634,157.614538623923,200.776900348408,180.31847322431,201.593719564472,150.920141128621,217.299642028574,132.311454948997,211.159330541111,162.23679539896,255.786570177759,40.1676303833774,97.8530667153109,208.136396466973,88.0917712744931,83.5417109074033,25.1591790079055,93.8365933858786,66.8729962179232,135.843287402613,101.363012462521,0,97.8619469152591
6.98,0,145.894005230183,70.3936465401039,189.633266149933,30.9981440439542,80.3339964713423,75.2501457532717,142.260791278768,139.983926152661,29.2281153155554,128.372673858057,0,120.716604464599,118.247028577996,90.4433910720645,174.114811005727,95.4256159747029,147.708578073587,157.416381412221,195.182590195466,63.9476708864549,145.51399368181,141.240336758297,202.358482184281,128.421716623235,115.837904919586,182.588055699292,87.4907494222925,145.312821098417,50.7809921815733,87.2776975994893,87.2907139963872,37.1033035270038,87.1432853460956,6.42966655058626,161.667577212298,85.5587433294713,80.243232787102,136.098084324998,103.737474203886,0,69.1449230799535,38.8055338229169,107.001745318818,99.743173000059,164.617978542856,110.168396360374,100.948927534993,85.322476011479,58.3897851313368,115.365839880457,176.557378231336,52.9049705162843,71.5715693488328,61.1875322377064,248.309165029264,42.8522447761507,42.3759588859202,104.895327540808,93.0958022586965,106.909604451862,106.277900906123,228.421224081199,146.643246057914,100.412535420987,198.172787851499,231.622345568979,163.411645926704,203.555596697264,152.669104277928,240.829272779673,135.628505238331,218.748587966883,185.941006023532,175.051961004453,44.7776091087635,48.3786038141425,120.657059054468,138.586965594086,30.9376357325846,0,169.248955783492,62.0378727861453,79.2359183176168,96.8697728664074,0,66.9837805256011
7,49.8861028780148,160.27484539676,181.737344795918,227.075786309697,72.2882383205279,105.221278626417,149.841221630751,90.6968873744308,76.6327240472501,73.5094566286134,105.935025911502,0,134.172890438554,209.680374052615,94.0448728173769,208.868323602605,98.0644759897095,141.79451062177,73.7072935737178,169.38521646257,74.9321098853788,122.25056549211,115.735431264164,179.57821743266,187.691878425551,91.005930381707,204.320734900937,81.6983649761441,87.8415140424931,64.7191090422075,96.7130804020189,118.115404085865,26.3166932947352,122.046619327652,55.6762394171028,129.10087216023,78.2813882110104,54.4259404392596,80.9723936524078,43.4012305054284,16.5115767850039,17.232246708013,126.041273426073,75.9279413654031,101.804785139855,176.742192599796,110.078079976805,109.090222838581,86.7829451192338,24.5099412553673,145.545643893277,237.852957616777,146.524578750857,117.87251939514,108.582081630125,187.334567218389,60.5537906276013,103.535038368978,38.4300690821865,64.9418711754779,106.158465238277,100.294660160154,230.866742401633,179.401988232727,64.7062357609429,283.916345916626,204.41439307663,194.105485476823,185.63158480045,158.102204057671,196.328379653938,159.611836857131,219.412137594834,215.537879019603,138.819886952284,74.4778352781805,54.7273950925355,108.059239609913,134.198769241184,34.0457901444288,0,198.77483325191,107.782431612655,63.3655050547814,93.4428640389542,0,72.8988573831693
7.02,80.9014016209021,175.099501886086,222.552756539918,225.120146794915,153.067124356327,111.973649020507,157.995726577788,132.626393928663,5.83094680793693,145.715831269082,119.772343634262,61.6950434596765,78.3679425038154,214.259328645114,92.7699141987741,187.085581894566,106.755357586951,129.417473598583,40.9702687889267,146.420011657109,73.114677715108,56.6939244922196,115.863099129599,126.631222301649,199.92256759378,75.0853421851389,198.267346328797,67.937491310312,90.7264902515799,28.5843289987988,82.2515460943732,97.1333903502391,32.7244739908811,133.63715329317,122.050440542638,98.1374790917125,130.098519823339,73.0644204379287,73.650617181921,122.074152202684,74.3643217059562,11.8230997239052,139.914046871625,53.0109367476416,111.469796440287,94.7154379968297,100.709752103814,85.2968404225649,97.5923910366564,14.6301000465601,165.505949817729,114.462609607723,153.926094930877,121.182356395242,131.179428227525,58.8564369110836,109.230230475688,123.388157847792,6.80156217146123,86.4418023524368,82.3906800549894,169.039854858335,230.204042563291,166.83713436248,45.5772447087029,285.458967703838,139.638326353128,258.072498707113,131.135481169735,171.269636155591,139.378936596237,177.301928270494,197.1043125338,191.043507950284,181.572774207487,119.086593814255,90.9692363465492,120.032013286585,90.4223063921145,87.7058288536928,63.6178656737884,156.299947462713,126.542795533139,79.1001374539737,86.7201299395947,8.7812402480231,93.3409468168384
7.04,44.4156811914027,188.527974913568,152.865590488453,201.344164573039,85.008089336322,69.8175790131409,113.978966526283,209.79488097489,5.88558495102916,166.86293492884,142.687824352428,85.4808458623011,25.1323864188216,128.666714816154,69.7885429444677,124.653886983992,105.930204189771,108.527706766762,84.1308890237569,100.268591991121,117.560342257144,112.840408730443,103.750010627273,85.3018322449952,124.719105823376,67.2389200499438,169.284163452052,58.6343017711142,120.260831517019,49.4222956920867,98.4425010965351,49.5645594319203,55.3194490800051,115.89685011641,96.7842730432967,101.579587817666,133.420690666688,81.1585330980042,75.0782874124907,156.097417482177,101.718776197739,73.6800779730729,84.0728530246543,85.7332015210686,139.555209526631,41.4655370799783,103.607193931311,37.3352947834574,93.9638598712691,39.9692443078866,129.867554543363,50.470447538989,66.9370206854383,87.4881594040871,100.542186271152,15.4610101922372,99.8958847671211,111.39360414665,18.4007498713045,123.746883819358,51.5399233104145,174.970482686917,234.879950502927,131.26427709445,81.5437600176683,198.515449528307,136.863887246966,257.006033516461,102.850939706987,151.490303494914,146.428592044439,166.62267785732,184.052408005142,188.176302557602,210.710322666868,143.985066149526,125.988399277719,118.612149486017,82.2227509275226,126.753304677551,131.132109553301,108.833356165446,99.6754644744224,101.304884190718,75.5279730626053,53.0503030988257,41.1989999542284
7.06,2.17675682970821,185.917150297251,93.1854623937479,194.754605950164,4.48422964455222,26.048532437434,115.78869367175,216.570704401274,103.610075417503,92.5858883308383,147.68829561639,86.2253062963464,71.2415818620266,74.2019172589744,14.9478315977058,91.5928256800471,89.5097904439772,101.925487399498,115.124715710483,37.2622787366436,133.639014813669,158.913679845273,60.2808453947364,95.3031053452305,20.7032588600678,57.5040417212558,164.762395562362,69.6448703913402,101.735068267877,125.265037405421,97.4135700164725,53.3558146745709,81.0370829998392,110.399064812157,23.6471987785981,111.052831141486,101.494216164541,66.3744568731254,88.2088963869483,97.8528111146679,87.5316654477765,140.056663791943,89.7061014246492,187.088821091073,179.415334170138,59.6194535924933,118.519350571308,25.0913291239267,36.5760766992298,61.80099119021,80.9506888409715,107.733178477948,0,58.7124624693743,62.5704104196047,77.6666231692443,49.2186393290012,131.28380473138,35.6671302754985,96.6889358179151,36.8212360948,123.939366470204,232.34660925297,145.850478700176,155.781274681422,126.566836084779,186.881270691057,209.998186078383,117.998104204115,109.83906585232,196.35172833741,159.318784970926,191.106814123508,206.737013898117,197.065083208009,118.66341004867,142.407927346284,106.315863216423,84.4753251439879,76.0141889331444,138.078983951889,95.5998300857027,69.7634185939132,104.765808352661,62.4484049575831,83.055895863039,9.0897093269632
7.08,13.5205928346113,171.040002750941,94.7230956770218,198.735120111531,43.1155500273935,55.9019103419696,148.628328340418,188.171840644522,129.146380187219,44.269957368082,150.242779200061,92.6249801102085,129.865484934558,60.7599464525365,30.8223243766261,83.3543252777699,87.1034199829191,122.260001082213,98.4631944973125,0.737546077098159,70.521653850612,84.0024387649237,33.923710205223,119.419472721358,0,66.3891721401515,184.2768897442,91.5463931868135,84.3592740967697,154.440347386358,46.7738205955466,87.6039021784272,81.3230787344428,161.606077696292,36.5135883948942,70.5740852122126,131.132529163038,60.1558187768915,139.127848865969,52.0188167393899,76.0874974766139,153.353338366168,111.99889667717,219.553370829678,203.472671286885,100.381586055522,126.600266958808,50.5529460285688,0,74.9702175552911,110.978497901603,157.73119026918,8.17295144036689,77.984629564733,85.2786286656383,141.866101656431,46.804837830291,136.771539540281,55.2706622300593,61.2057154680633,35.718484703094,139.005357899221,234.287279033801,207.226041187027,157.097773960468,109.624027819445,202.156610656608,216.084133543159,146.320219052218,95.906565561012,202.420471654217,206.79706085102,201.790085901554,180.375789470322,182.65523587382,121.931945291423,137.083237072646,107.600056371361,70.8346406122,0.390843063419197,134.456814438501,111.466948392723,45.1632784123167,80.0048677689101,54.2880677619178,65.5884463339034,68.9735731731134
7.1,82.191757676208,153.017308837128,142.629504636836,182.399888440853,65.3972846778588,147.870233627918,154.809667910876,175.265529781577,7.77740874779738,102.850215766593,158.091534063669,62.8970806567804,120.030812823769,67.7451464513106,150.63925311499,78.4451409546955,122.724583865566,143.845886129843,54.3628809365091,34.2000705683722,32.2769042894124,62.573877149508,51.5192975294931,119.540105622027,63.2759608842453,107.284435666058,201.884157025295,110.413197843181,111.686096787092,138.751331128514,28.9210771368334,100.64836193634,59.0709398606068,177.992737632165,73.5388410615869,23.4682214946233,132.189356022825,69.3152307591536,130.172580608047,51.7999484820784,88.6294770576769,104.626798695807,91.7109406312684,117.708312942974,184.72918357665,127.105423655558,125.124965137284,86.1230791307262,32.8039563439388,92.211381179658,194.375955989943,140.456952638678,108.897598222544,116.564694998879,106.612043929424,134.799230727429,74.0274495830454,85.6669050571054,80.6838959140441,82.6980972582132,45.1956250633821,202.703029235445,242.371829459127,257.783707882822,44.6421732088156,137.702739780218,213.359245098156,228.705955932081,173.811914942191,105.367051576872,166.311239122524,249.733068473141,194.163402306475,142.697953952341,186.257312219072,179.039836477498,118.603623360094,135.818694060989,95.0931146078419,0,123.506412364922,101.270209964427,30.8352744633703,44.8862206072845,61.5998634035786,34.5006076842319,109.283750058502
7.12,121.181503960304,136.074118480247,171.48955415947,114.04709492848,40.1186736865839,117.96225139355,100.642813690509,143.462695658408,0,152.434317589172,134.339621220201,8.08663742788394,122.339558862219,113.636960518605,187.871380198934,86.8867080440814,179.427299089908,147.424419098015,49.6507137320878,129.347913353285,45.477744027201,116.917086005791,103.103229133228,117.879441165645,138.308527455882,153.871770882465,188.290004356114,123.12670538997,116.473863742704,114.986671087248,60.2094453774389,71.5275222460805,82.2768081278291,108.72723105952,59.161491220224,30.3057257092969,52.7295444335268,82.7668730845699,29.7273997132652,75.1647602986804,68.021394173953,61.2599366647773,93.5246639736324,66.0951153503665,127.522207335919,120.010005436674,121.541494757127,100.38183459133,50.4273410669448,125.273574065111,253.964126525689,71.0043314545783,147.90455358079,130.44501563877,74.3499954080862,64.6252599843001,90.0049518214037,37.625390347117,96.0825169099444,131.344619185409,79.9116675434207,241.779052480248,219.976117067094,210.791206138289,0,167.54418638195,241.052452613444,187.008291958256,198.870124862293,122.200039629476,131.236888035126,220.38540889502,164.0847705598,140.325590256812,200.150426715565,134.38580167299,106.526188572024,169.616840664625,150.714144560595,38.9567098004454,105.134861640264,61.3346942705521,55.9375432468396,52.507406881391,66.2563736667862,25.5832900207579,94.4557909516852
7.14,123.299140148154,138.135368964216,195.522311564417,61.3047605518204,63.3691604493524,7.39229120138134,44.605313226496,116.948385285093,93.8701853140192,158.100046777648,108.528529356608,0,140.816857881106,160.710598251017,112.62636104276,105.136136044023,195.638967888936,131.172545629575,91.6355194737343,181.522405506516,46.6576297944657,102.390642988554,158.776958740951,132.835544271754,155.690677453378,177.88646053731,157.83890966877,111.12487053851,90.1412184189676,90.5543802091061,82.8110851972715,44.255383517645,119.286376709856,84.6038615106327,57.7826196045571,99.6362440812291,62.6442721091089,80.4982897647906,20.9862193730132,70.1681116587115,47.5980104800028,51.5800423735918,111.184623889878,116.918050748312,89.1786910886722,74.2814658664875,125.858668107663,89.7452023860942,35.4114685900913,146.550723171194,220.941231794649,25.2438392129006,84.2699701975525,108.412020571123,61.3419012456361,47.9650460628818,105.471094581045,37.2448346364063,96.0866546233356,158.355961421653,117.190912277248,207.130760127475,177.59284458715,116.472565050698,8.75890812427406,190.547243367491,188.272000033106,129.752190740071,224.184220685682,153.009706671127,137.161012627553,133.380278988563,141.224982602794,156.872201953696,193.473344661133,16.1643112594838,94.2767646474513,182.358748886975,166.705789520228,115.617264166832,117.823467359286,39.2723133589907,104.15995876465,91.1365150726806,36.8894651328874,55.167379627339,89.1447110949912
7.16,153.864440656252,176.635181304261,277.464360280459,133.280802370365,85.3422201832345,38.2585447564579,84.7590877678249,165.756451643963,126.090698018361,181.761163299851,150.319046915921,51.1815047458931,98.5304366056216,133.534306481374,67.6952232169233,113.865100890961,109.137494808029,110.351023361121,124.519802888691,157.416799806766,38.0240710599446,45.1877065319895,188.94396046135,160.469114535298,135.801264274429,163.144590756336,155.611334324967,55.2090505063752,89.5916910959349,74.6080334971539,93.8973800100875,87.4872279103483,67.9899527297566,117.103365035076,82.1704947398957,161.376383869596,169.629722973007,58.095007144384,113.342111786834,36.626982541643,120.459407181419,56.0207483946197,72.8043190574981,163.641717603464,82.7588590831356,20.3648499569117,122.216304802439,73.5211298051245,47.4660512841765,108.533633337901,124.634741908496,31.9357451916294,5.48485634534518,88.4901463309625,100.098509238638,111.558994681814,114.993192331162,85.3465472973403,87.9004933915039,130.642012341816,108.735640702985,116.325599433404,164.698992403881,112.418929789012,83.7062791410126,224.725126327261,92.6795406626952,99.3258501894352,240.285245562603,172.181291928774,174.805564994052,54.3562104993716,137.743766554613,162.282131188587,160.534398003638,11.2064456493945,60.0403572742289,159.094505261804,124.674361834765,140.531916755264,157.489564048973,54.6168189599784,120.880475517014,99.1400475064393,12.0093261255997,103.581635841959,97.0905717946289
7.18,166.570463677788,192.309702612286,290.017272835878,187.217695772934,55.0873717584991,139.719935579588,127.061260100595,219.965615388915,100.298185202018,167.360628504859,170.764436997845,146.677510315041,50.5693429821149,87.4000083134824,85.3321540033785,115.575370304075,19.3151498594816,101.957056929794,94.7794053447387,110.668547877272,48.5246208917952,18.0271608525245,181.687152517343,167.093038700177,93.2112360921819,119.753834745266,179.514064226356,18.5784787306557,105.070761649678,83.2908567639834,110.136336936705,128.250574797021,15.9767000930506,95.7647963240879,78.5611382555171,116.959933152345,207.229132901716,31.7158269720394,142.216201166607,22.0110991010488,168.210621094388,67.4081021463107,50.3036294071626,159.565517964877,78.9121143838693,7.42047844661738,85.1253914313465,55.1137449538119,65.5892681637079,48.3767944078572,64.9026364950942,63.4725269236815,0,120.123190747772,155.85188961832,182.863038656735,95.9124149829877,133.087196886366,70.5719102836028,78.0529684858711,77.2358526556154,36.7627019224956,169.353929085749,137.104859350851,144.76247428044,223.896386187374,99.794313218491,110.340947300506,226.344145817815,133.97423181888,196.72948051782,53.142935050153,144.106151338488,138.136299147768,126.263111865304,79.1667160431971,38.6751275916868,132.00714573585,53.5283239510036,117.274115913235,174.124723847054,93.1694517725191,103.662838898553,106.70968816099,26.1028174328912,140.604516308164,101.6295054214
7.2,120.418384245728,152.100435920413,160.084368248015,110.003528664269,79.4334910799944,163.263968015033,89.3782626915763,208.229562524164,106.82871978014,86.8661909501243,110.833524052318,166.355393906615,70.8276021336251,90.1524996102316,111.486537905052,119.37040233186,22.5691644868621,111.988152475909,7.76038828797846,85.9112282117621,83.7410033821743,2.13234446525257,147.61456103085,133.025086023724,47.2913256926322,76.6050361898679,200.092176968129,43.5281490230218,115.281163409377,122.378393043907,122.991612125847,94.947043097588,49.8700493585511,45.7345622243156,58.7281402691287,49.6596569925696,146.354166135138,41.9082307585095,113.274234708643,46.990992710902,84.2637034843856,82.1119754950414,102.711205663591,122.442456941614,91.264163206687,33.708745682954,64.6091521809622,36.9748037661566,59.1320073956913,19.8379001894564,71.6218083847007,75.041612525124,79.1288459254583,115.918826696652,175.032036649543,210.484706126867,77.1443560464522,132.585262725363,50.9082775441047,44.3841576608193,61.382851874052,19.6129776211628,165.873581288418,97.6144521404312,167.599950406051,162.315281378782,162.978950773439,127.060801621383,164.145084021209,71.8394851247385,185.762090171052,81.5681596596969,155.69925904442,117.820061085977,130.478953117283,106.388588926936,60.4005820762141,137.78755553424,16.9987316293737,82.288265698814,129.706049001253,104.286278919866,75.2632785839087,147.86970766657,36.6745843797407,147.595225877268,116.43596775892
7.22,106.052628169563,153.121895499894,117.163493171895,108.519032281583,154.099214972908,122.724234803558,111.101271528694,205.915632785633,136.472283056477,94.0933996598023,132.71354918139,114.719696701506,129.949402380543,103.96531563694,46.8916648750146,123.749224314651,60.3567876026609,134.128708313731,0,92.0584951789297,110.888936740076,0,112.732111799685,95.1919077032017,42.8700911977185,75.8673285197565,182.618029960225,50.4034121570448,148.763293436468,165.77962666369,119.357229010611,65.52834954636,64.2801965530361,33.1053959479532,55.4914300992587,59.1958603334997,48.6064542203221,104.149022425329,96.1909786886672,92.5567453518361,11.7480076465972,84.8336164631291,111.995956539251,118.567152231789,126.763124607028,68.723347217564,104.015517918896,37.9844116542072,68.5815876046299,26.1937825627592,121.821345440044,54.8357554843633,137.141692010769,21.6024800374198,130.434899299656,175.334796976219,81.2838202598423,86.5753916282156,60.4294916663348,43.3622922007944,59.2119366680081,61.1938527512548,165.44942323674,46.0173805172653,170.485385322266,122.999498443796,183.984308411146,126.415407134853,80.1756294423012,50.025133571381,157.827760583421,88.4278876515027,169.269202542121,131.027537950361,176.300594497364,75.2756857837494,88.6221305321315,176.156016922177,45.5300320666247,59.3919152154504,46.4681508769036,84.68876116503,52.2920667894114,165.537329318629,20.53779780682,125.100315534477,125.784029879395
7.24,152.425508091343,214.160514069573,201.448767626572,207.018353796373,148.26646258911,71.5815978978762,200.042662710098,246.592162875249,154.876758581429,168.227530111901,217.673824332853,112.323522383178,139.019138162612,101.64613731434,0,117.082335272831,60.2987533136929,154.75587833942,29.5688666525957,86.2401707759955,83.0223540133911,0,88.457772027582,89.5625329985623,72.9845891775321,103.920246498221,137.939937386655,27.1909321980329,194.354650841526,133.753979656076,91.9760671974209,63.193487013441,40.7756910035068,58.1252784318285,70.4500682809748,100.940221100123,0,157.883482759618,98.0848895700428,91.115983503496,25.5356439740535,69.6493645393102,41.4036060338867,134.798072359593,130.021479571963,75.3750488740916,156.294067264825,62.4863706071164,106.402669690675,37.5926274886742,156.229052328237,67.7272480418242,130.545905204107,0,61.7182829829426,93.6564806542274,65.9713177461517,42.6647531856288,92.2330879074516,55.7988819761067,55.6064991995363,65.3499720737746,169.813971681532,40.7929493664569,178.234489422716,128.346882397193,165.770773313699,155.706221430621,82.9446820600615,114.244175969787,160.011417679399,131.990062639833,176.587765159278,149.936708558997,179.552333724376,21.9028314704346,114.545851882903,195.66470483558,121.454772049333,57.0263404113211,46.470949715138,78.5004912873246,33.2468707535836,129.010003993862,0,90.6034454696673,89.1464663086263
7.26,192.189953765787,248.545133017186,219.291584338328,201.888735137583,120.118650757214,51.9320470339635,197.368548920937,282.409081719621,141.189831296869,114.587834167914,156.456508563026,122.642413436715,19.9568948130373,96.1556052621754,0,88.174550648524,0,174.709116143738,94.3346109346257,78.5587782676748,64.0898560084042,27.3418132111256,74.3510939148518,126.940874278273,81.4295195676114,101.252326282809,117.401270214232,48.3379143354496,191.824102603243,39.8603053736615,52.1352189575691,35.8306866146449,78.141429567253,88.9306240124024,89.4194308558235,119.904421018528,22.453488898449,167.42772806527,119.980993416855,69.0539321721999,73.7853454871201,44.9083777597507,0,88.9350167103894,95.651094390576,74.1440171109007,179.50876530085,94.7029727568597,137.130753003933,17.2244472483853,152.857313262341,107.800465843956,118.840672040826,47.7326919759826,26.7790456581406,23.2194052343102,36.1492252911785,61.2475170627049,99.8462313792652,48.1730913375968,37.3539695980053,41.2887846329704,162.404540826553,91.8339617697202,204.529204548036,122.200083641105,137.170578684445,183.103609127608,151.840365371219,197.511148168285,175.351167427169,193.323138639824,177.848154683563,143.627662656483,136.372460204586,3.82343197607042,164.077679338246,128.444869512093,174.819514426827,71.481129727892,121.564470884759,71.6042381821444,7.87221485323062,64.3465983603946,13.9564040416462,66.8460821833842,49.8885183967313
7.28,162.566202963157,221.748599759403,183.391723641739,157.629606365218,152.200359716192,80.183191756304,124.134022382269,267.817385655961,137.504498425428,62.4741990334678,74.280444706802,81.0450251977682,0,104.847291086972,91.6526821952548,71.9681516626333,0,193.306516601185,123.585887203448,128.105450354427,111.406833415514,104.484444364921,62.7556858317521,155.445201582009,74.6804124974196,94.8799756993121,138.376894236475,100.97973275311,117.680937022637,0,26.2250465548095,46.8280046409036,134.070139974858,87.9978012408119,94.8680978321081,98.8158563380275,102.772019245986,145.119823526594,163.620244633731,128.622061055705,126.041616639124,27.6918140282869,0,36.1879762361841,78.5860782976051,125.572045390192,165.393873329443,113.114808013456,126.49666745136,9.03804823197879,136.295555926241,98.7561291540096,118.916756492778,102.77328952029,65.5437215759121,35.6052688568952,48.7650842610774,92.9925388170113,75.4648959661336,54.2577327106346,15.7791552745657,98.581783898233,136.510882433852,103.333701971495,219.062525033146,107.894472829737,120.779561741207,108.236357176163,139.74478985719,156.216219817912,135.920592233011,169.907862247175,178.855709581128,102.053120310945,130.712834909152,55.6476626745471,189.491816313686,63.449096840367,153.941386911087,92.3222485552587,129.502625919295,39.7069238347003,8.81477291101237,24.378041150444,76.2568240371957,68.3173296923796,55.6397350673769
